,Iteration,distance,best_run,states,best_score
4145,4145,14016,53976,11235,362
4146,4146,14308,53976,11235,362
4147,4147,14984,53976,11235,362
4148,4148,9276,53976,11235,362
4149,4149,7796,53976,11235,362
4150,4150,9716,53976,11235,362
4151,4151,4984,53976,11235,362
4152,4152,18156,53976,11235,362
4153,4153,6464,53976,11235,362
4154,4154,11496,53976,11235,362
4155,4155,6320,53976,11235,362
4156,4156,5132,53976,11235,362
4157,4157,9788,53976,11235,362
4158,4158,7348,53976,11235,362
4159,4159,9872,53976,11235,362
4160,4160,10164,53976,11235,362
4161,4161,8536,53976,11235,362
4162,4162,6368,53976,11235,362
4163,4163,8460,53976,11235,362
4164,4164,15640,53976,11235,362
4165,4165,5432,53976,11235,362
4166,4166,7800,53976,11235,362
4167,4167,6528,53976,11235,362
4168,4168,12464,53976,11235,362
4169,4169,12856,53976,11235,362
4170,4170,4836,53976,11235,362
4171,4171,7052,53976,11235,362
4172,4172,10016,53976,11235,362
4173,4173,10012,53976,11235,362
4174,4174,7052,53976,11235,362
4175,4175,5872,53976,11235,362
4176,4176,8388,53976,11235,362
4177,4177,7204,53976,11235,362
4178,4178,3952,53976,11235,362
4179,4179,9784,53976,11235,362
4180,4180,11648,53976,11235,362
4181,4181,8436,53976,11235,362
4182,4182,7204,53976,11235,362
4183,4183,5432,53976,11235,362
4184,4184,6756,53976,11235,362
4185,4185,13564,53976,11235,362
4186,4186,8828,53976,11235,362
4187,4187,9128,53976,11235,362
4188,4188,10508,53976,11235,362
4189,4189,8684,53976,11235,362
4190,4190,7796,53976,11235,362
4191,4191,6756,53976,11235,362
4192,4192,7644,53976,11235,362
4193,4193,10308,53976,11235,362
4194,4194,7504,53976,11235,362
4195,4195,9320,53976,11235,362
4196,4196,9872,53976,11236,362
4197,4197,8392,53976,11236,362
4198,4198,18300,53976,11236,362
4199,4199,8984,53976,11237,362
4200,4200,6024,53976,11237,362
4201,4201,8980,53976,11237,362
4202,4202,5280,53976,11237,362
4203,4203,14016,53976,11237,362
4204,4204,5132,53976,11237,362
4205,4205,9720,53976,11237,362
4206,4206,8980,53976,11237,362
4207,4207,4544,53976,11237,362
4208,4208,7800,53976,11237,362
4209,4209,13048,53976,11237,362
4210,4210,6164,53976,11237,362
4211,4211,6616,53976,11237,362
4212,4212,4092,53976,11237,362
4213,4213,11492,53976,11237,362
4214,4214,6912,53976,11237,362
4215,4215,11056,53976,11247,362
4216,4216,17316,53976,11247,362
4217,4217,7352,53976,11247,362
4218,4218,7796,53976,11247,362
4219,4219,16012,53976,11247,362
4220,4220,11196,53976,11247,362
4221,4221,12240,53976,11247,362
4222,4222,14308,53976,11248,362
4223,4223,12004,53976,11248,362
4224,4224,11648,53976,11248,362
4225,4225,15636,53976,11248,362
4226,4226,7500,53976,11248,362
4227,4227,7084,53976,11248,362
4228,4228,9280,53976,11248,362
4229,4229,8096,53976,11248,362
4230,4230,6020,53976,11248,362
4231,4231,5576,53976,11254,362
4232,4232,6024,53976,11254,362
4233,4233,10344,53976,11254,362
4234,4234,8828,53976,11254,362
4235,4235,15044,53976,11254,362
4236,4236,4388,53976,11254,362
4237,4237,15496,53976,11254,362
4238,4238,26592,53976,11254,362
4239,4239,10900,53976,11254,362
4240,4240,12828,53976,11254,362
4241,4241,11644,53976,11254,362
4242,4242,10900,53976,11254,362
4243,4243,9456,53976,11254,362
4244,4244,8392,53976,11254,362
4245,4245,9716,53976,11254,362
4246,4246,12084,53976,11254,362
4247,4247,6612,53976,11254,362
4248,4248,6912,53976,11255,362
4249,4249,28068,53976,11255,362
4250,4250,9572,53976,11255,362
4251,4251,10164,53976,11255,362
4252,4252,11792,53976,11255,362
4253,4253,10604,53976,11255,362
4254,4254,9948,53976,11255,362
4255,4255,16232,53976,11255,362
4256,4256,9420,53976,11255,362
4257,4257,11200,53976,11255,362
4258,4258,7500,53976,11255,362
4259,4259,6912,53976,11255,362
4260,4260,6460,53976,11255,362
4261,4261,6544,53976,11255,362
4262,4262,11196,53976,11255,362
4263,4263,13272,53976,11255,362
4264,4264,10756,53976,11255,362
4265,4265,8832,53976,11255,362
4266,4266,5508,53976,11255,362
4267,4267,6168,53976,11255,362
4268,4268,12384,53976,11255,362
4269,4269,18456,53976,11255,362
4270,4270,10464,53976,11255,362
4271,4271,9124,53976,11255,362
4272,4272,6760,53976,11255,362
4273,4273,18892,53976,11255,362
4274,4274,6760,53976,11255,362
4275,4275,24516,53976,11256,362
4276,4276,13564,53976,11257,362
4277,4277,14368,53976,11257,362
4278,4278,14016,53976,11257,362
4279,4279,9276,53976,11257,362
4280,4280,13860,53976,11257,362
4281,4281,11792,53976,11258,362
4282,4282,8392,53976,11260,362
4283,4283,4392,53976,11260,362
4284,4284,4684,53976,11262,362
4285,4285,12544,53976,11262,362
4286,4286,10312,53976,11262,362
4287,4287,8984,53976,11262,362
4288,4288,8832,53976,11262,362
4289,4289,4540,53976,11264,362
4290,4290,6024,53976,11264,362
4291,4291,5280,53976,11264,362
4292,4292,9576,53976,11264,362
4293,4293,7500,53976,11264,362
4294,4294,5432,53976,11264,362
4295,4295,8240,53976,11264,362
4296,4296,3652,53976,11264,362
4297,4297,5280,53976,11264,362
4298,4298,5892,53976,11264,362
4299,4299,6320,53976,11264,362
4300,4300,11644,53976,11264,362
4301,4301,6616,53976,11264,362
4302,4302,5276,53976,11264,362
4303,4303,6612,53976,11264,362
4304,4304,14012,53976,11264,362
4305,4305,14904,53976,11264,362
4306,4306,5872,53976,11264,362
4307,4307,9716,53976,11264,362
4308,4308,5572,53976,11264,362
4309,4309,4840,53976,11264,362
4310,4310,7504,53976,11264,362
4311,4311,8688,53976,11264,362
4312,4312,5276,53976,11264,362
4313,4313,9492,53976,11264,362
4314,4314,8532,53976,11264,362
4315,4315,5132,53976,11264,362
4316,4316,3948,53976,11264,362
4317,4317,4836,53976,11264,362
4318,4318,6320,53976,11264,362
4319,4319,8684,53976,11264,362
4320,4320,13864,53976,11267,362
4321,4321,8092,53976,11267,362
4322,4322,19516,53976,11267,362
4323,4323,12088,53976,11267,362
4324,4324,11200,53976,11267,362
4325,4325,11196,53976,11267,362
4326,4326,9280,53976,11267,362
4327,4327,12384,53976,11267,362
4328,4328,6464,53976,11267,362
4329,4329,9868,53976,11267,362
4330,4330,9720,53976,11267,362
4331,4331,16088,53976,11267,362
4332,4332,17860,53976,11267,362
4333,4333,14608,53976,11267,362
4334,4334,19064,53976,11267,362
4335,4335,14488,53976,11267,362
4336,4336,14312,53976,11267,362
4337,4337,8980,53976,11267,362
4338,4338,6316,53976,11267,362
4339,4339,12972,53976,11267,362
4340,4340,4388,53976,11267,362
4341,4341,7052,53976,11267,362
4342,4342,6464,53976,11267,362
4343,4343,8240,53976,11267,362
4344,4344,5724,53976,11267,362
4345,4345,3656,53976,11267,362
4346,4346,8888,53976,11267,362
4347,4347,5572,53976,11267,362
4348,4348,6316,53976,11267,362
4349,4349,6168,53976,11267,362
4350,4350,10308,53976,11267,362
4351,4351,6756,53976,11267,362
4352,4352,9424,53976,11267,362
4353,4353,4984,53976,11267,362
4354,4354,12240,53976,11267,362
4355,4355,8832,53976,11267,362
4356,4356,13268,53976,11268,362
4357,4357,4388,53976,11268,362
4358,4358,6612,53976,11268,362
4359,4359,17564,53976,11268,362
4360,4360,8828,53976,11268,362
4361,4361,12744,53976,11268,362
4362,4362,10496,53976,11268,362
4363,4363,15492,53976,11268,362
4364,4364,11648,53976,11268,362
4365,4365,10168,53976,11268,362
4366,4366,8688,53976,11268,362
4367,4367,17116,53976,11268,362
4368,4368,10900,53976,11268,362
4369,4369,9128,53976,11268,362
4370,4370,6908,53976,11268,362
4371,4371,8096,53976,11268,362
4372,4372,6828,53976,11268,362
4373,4373,4980,53976,11268,362
4374,4374,8576,53976,11268,362
4375,4375,23924,53976,11268,362
4376,4376,8240,53976,11268,362
4377,4377,6380,53976,11268,362
4378,4378,4984,53976,11268,362
4379,4379,8828,53976,11268,362
4380,4380,6908,53976,11268,362
4381,4381,6612,53976,11268,362
4382,4382,8688,53976,11268,362
4383,4383,7644,53976,11268,362
4384,4384,4688,53976,11268,362
4385,4385,16088,53976,11268,362
4386,4386,10080,53976,11268,362
4387,4387,8096,53976,11268,362
4388,4388,5280,53976,11268,362
4389,4389,10088,53976,11268,362
4390,4390,8388,53976,11268,362
4391,4391,15048,53976,11268,362
4392,4392,7644,53976,11268,362
4393,4393,11792,53976,11268,362
4394,4394,9576,53976,11268,362
4395,4395,7944,53976,11268,362
4396,4396,11860,53976,11268,362
4397,4397,13564,53976,11268,362
4398,4398,7208,53976,11268,362
4399,4399,13568,53976,11268,362
4400,4400,10464,53976,11268,362
4401,4401,13124,53976,11268,362
4402,4402,6316,53976,11268,362
4403,4403,5132,53976,11268,362
4404,4404,2616,53976,11268,362
4405,4405,6460,53976,11268,362
4406,4406,9572,53976,11268,362
4407,4407,6616,53976,11268,362
4408,4408,10900,53976,11268,362
4409,4409,12828,53976,11268,362
4410,4410,9872,53976,11268,362
4411,4411,6612,53976,11268,362
4412,4412,3208,53976,11268,362
4413,4413,8236,53976,11268,362
4414,4414,7648,53976,11268,362
4415,4415,15792,53976,11268,362
4416,4416,10604,53976,11268,362
4417,4417,9128,53976,11268,362
4418,4418,11348,53976,11268,362
4419,4419,7052,53976,11268,362
4420,4420,6612,53976,11268,362
4421,4421,8312,53976,11268,362
4422,4422,16228,53976,11268,362
4423,4423,13864,53976,11268,362
4424,4424,12744,53976,11268,362
4425,4425,9492,53976,11268,362
4426,4426,17128,53976,11268,362
4427,4427,5572,53976,11268,362
4428,4428,9128,53976,11268,362
4429,4429,5868,53976,11268,362
4430,4430,14368,53976,11268,362
4431,4431,7264,53976,11268,362
4432,4432,4688,53976,11270,362
4433,4433,9872,53976,11270,362
4434,4434,16972,53976,11270,362
4435,4435,16676,53976,11270,362
4436,4436,15496,53976,11270,362
4437,4437,15344,53976,11270,362
4438,4438,13424,53976,11270,362
4439,4439,20080,53976,11270,362
4440,4440,8236,53976,11270,362
4441,4441,13272,53976,11270,362
4442,4442,9448,53976,11270,362
4443,4443,10012,53976,11270,362
4444,4444,7348,53976,11270,362
4445,4445,15344,53976,11270,362
4446,4446,9040,53976,11270,362
4447,4447,16820,53976,11270,362
4448,4448,10208,53976,11270,362
4449,4449,6460,53976,11270,362
4450,4450,14012,53976,11270,362
4451,4451,8240,53976,11270,362
4452,4452,6204,53976,11270,362
4453,4453,7832,53976,11270,362
4454,4454,9124,53976,11270,362
4455,4455,8832,53976,11270,362
4456,4456,7648,53976,11270,362
4457,4457,10900,53976,11270,362
4458,4458,7796,53976,11270,362
4459,4459,18752,53976,11270,362
4460,4460,8092,53976,11270,362
4461,4461,28072,53976,11270,362
4462,4462,4700,53976,11270,362
4463,4463,4684,53976,11270,362
4464,4464,4248,53976,11270,362
4465,4465,11200,53976,11270,362
4466,4466,8980,53976,11270,362
4467,4467,10168,53976,11270,362
4468,4468,5724,53976,11270,362
4469,4469,12084,53976,11270,362
4470,4470,4840,53976,11270,362
4471,4471,3500,53976,11270,362
4472,4472,18748,53976,11270,362
4473,4473,6912,53976,11270,362
4474,4474,4768,53976,11270,362
4475,4475,6756,53976,11270,362
4476,4476,6460,53976,11270,362
4477,4477,11944,53976,11270,362
4478,4478,7644,53976,11270,362
4479,4479,21784,53976,11270,362
4480,4480,21908,53976,11270,362
4481,4481,8096,53976,11270,362
4482,4482,22448,53976,11270,362
4483,4483,12380,53976,11270,362
4484,4484,10496,53976,11270,362
4485,4485,12828,53976,11270,362
4486,4486,8536,53976,11270,362
4487,4487,7424,53976,11270,362
4488,4488,7052,53976,11270,362
4489,4489,9952,53976,11270,362
4490,4490,12676,53976,11270,362
4491,4491,14752,53976,11270,362
4492,4492,10940,53976,11270,362
4493,4493,18456,53976,11270,362
4494,4494,7052,53976,11270,362
4495,4495,8092,53976,11270,362
4496,4496,14904,53976,11270,362
4497,4497,17048,53976,11270,362
4498,4498,15412,53976,11270,362
4499,4499,4840,53976,11270,362
4500,4500,6464,53976,11270,362
4501,4501,7500,53976,11270,362
4502,4502,11788,53976,11270,362
4503,4503,11788,53976,11270,362
4504,4504,7056,53976,11270,362
4505,4505,6612,53976,11270,362
4506,4506,13128,53976,11270,362
4507,4507,6612,53976,11270,362
4508,4508,10312,53976,11270,362
4509,4509,6460,53976,11270,362
4510,4510,10496,53976,11270,362
4511,4511,12912,53976,11270,362
4512,4512,19936,53976,11270,362
4513,4513,11196,53976,11270,362
4514,4514,9040,53976,11270,362
4515,4515,16436,53976,11270,362
4516,4516,9124,53976,11270,362
4517,4517,8832,53976,11270,362
4518,4518,18004,53976,11270,362
4519,4519,13272,53976,11270,362
4520,4520,12240,53976,11270,362
4521,4521,12532,53976,11270,362
4522,4522,12680,53976,11270,362
4523,4523,14452,53976,11270,362
4524,4524,10604,53976,11270,362
4525,4525,5132,53976,11270,362
4526,4526,9572,53976,11270,362
4527,4527,12532,53976,11270,362
4528,4528,14308,53976,11270,362
4529,4529,6316,53976,11270,362
4530,4530,5136,53976,11270,362
4531,4531,7944,53976,11270,362
4532,4532,20824,53976,11270,362
4533,4533,18344,53976,11270,362
4534,4534,9720,53976,11270,362
4535,4535,7944,53976,11270,362
4536,4536,7940,53976,11270,362
4537,4537,5132,53976,11270,362
4538,4538,17268,53976,11270,362
4539,4539,11504,53976,11270,362
4540,4540,12680,53976,11270,362
4541,4541,5728,53976,11270,362
4542,4542,4172,53976,11270,362
4543,4543,6316,53976,11270,362
4544,4544,6840,53976,11270,362
4545,4545,4092,53976,11270,362
4546,4546,6756,53976,11270,362
4547,4547,8388,53976,11270,362
4548,4548,3796,53976,11270,362
4549,4549,6464,53976,11270,362
4550,4550,5136,53976,11270,362
4551,4551,8688,53976,11270,362
4552,4552,10756,53976,11270,362
4553,4553,10832,53976,11270,362
4554,4554,16088,53976,11270,362
4555,4555,17416,53976,11270,362
4556,4556,8092,53976,11270,362
4557,4557,10308,53976,11270,362
4558,4558,26884,53976,11270,362
4559,4559,10224,53976,11270,362
4560,4560,9128,53976,11270,362
4561,4561,8684,53976,11270,362
4562,4562,23188,53976,11270,362
4563,4563,5868,53976,11270,362
4564,4564,6912,53976,11270,362
4565,4565,5576,53976,11270,362
4566,4566,7208,53976,11270,362
4567,4567,8240,53976,11270,362
4568,4568,7208,53976,11270,362
4569,4569,3504,53976,11270,362
4570,4570,9424,53976,11270,362
4571,4571,7352,53976,11270,362
4572,4572,4544,53976,11270,362
4573,4573,4388,53976,11270,362
4574,4574,3540,53976,11270,362
4575,4575,11940,53976,11270,362
4576,4576,10308,53976,11270,362
4577,4577,14340,53976,11270,362
4578,4578,8164,53976,11270,362
4579,4579,16524,53976,11270,362
4580,4580,4980,53976,11270,362
4581,4581,12972,53976,11270,362
4582,4582,14308,53976,11270,362
4583,4583,13128,53976,11270,362
4584,4584,9124,53976,11270,362
4585,4585,7504,53976,11270,362
4586,4586,11728,53976,11270,362
4587,4587,30312,53976,11270,362
4588,4588,15492,53976,11270,362
4589,4589,10012,53976,11270,362
4590,4590,4836,53976,11270,362
4591,4591,3652,53976,11270,362
4592,4592,5276,53976,11270,362
4593,4593,6020,53976,11270,362
4594,4594,7204,53976,11270,362
4595,4595,4880,53976,11270,362
4596,4596,9500,53976,11270,362
4597,4597,9576,53976,11270,362
4598,4598,14016,53976,11270,362
4599,4599,8240,53976,11270,362
4600,4600,5724,53976,11270,362
4601,4601,10660,53976,11273,362
4602,4602,13568,53976,11273,362
4603,4603,10016,53976,11273,362
4604,4604,4092,53976,11273,362
4605,4605,7796,53976,11273,362
4606,4606,3712,53976,11273,362
4607,4607,16976,53976,11273,362
4608,4608,9424,53976,11273,362
4609,4609,5868,53976,11273,362
4610,4610,6756,53976,11273,362
4611,4611,6612,53976,11273,362
4612,4612,7980,53976,11273,362
4613,4613,11788,53976,11273,362
4614,4614,8264,53976,11273,362
4615,4615,5132,53976,11273,362
4616,4616,21712,53976,11273,362
4617,4617,22596,53976,11273,362
4618,4618,11940,53976,11273,362
4619,4619,14752,53976,11273,362
4620,4620,6520,53976,11273,362
4621,4621,20824,53976,11273,362
4622,4622,17272,53976,11273,362
4623,4623,6760,53976,11273,362
4624,4624,9420,53976,11273,362
4625,4625,8236,53976,11273,362
4626,4626,11348,53976,11273,362
4627,4627,18596,53976,11273,362
4628,4628,6320,53976,11273,362
4629,4629,15640,53976,11273,362
4630,4630,6104,53976,11273,362
4631,4631,9500,53976,11273,362
4632,4632,8536,53976,11273,362
4633,4633,7372,53976,11273,362
4634,4634,11200,53976,11273,362
4635,4635,5724,53976,11273,362
4636,4636,10608,53976,11273,362
4637,4637,9124,53976,11273,362
4638,4638,14156,53976,11273,362
4639,4639,20376,53976,11273,362
4640,4640,11352,53976,11273,362
4641,4641,5728,53976,11273,362
4642,4642,5868,53976,11273,362
4643,4643,4392,53976,11273,362
4644,4644,6908,53976,11273,362
4645,4645,9872,53976,11273,362
4646,4646,5728,53976,11273,362
4647,4647,9896,53976,11273,362
4648,4648,6320,53976,11273,362
4649,4649,9576,53976,11273,362
4650,4650,6316,53976,11273,362
4651,4651,25704,53976,11273,362
4652,4652,14224,53976,11273,362
4653,4653,9124,53976,11273,362
4654,4654,24672,53976,11273,362
4655,4655,13860,53976,11273,362
4656,4656,16164,53976,11273,362
4657,4657,11940,53976,11273,362
4658,4658,10608,53976,11273,362
4659,4659,8124,53976,11273,362
4660,4660,10308,53976,11273,362
4661,4661,7944,53976,11275,362
4662,4662,15044,53976,11275,362
4663,4663,28584,53976,11275,362
4664,4664,14308,53976,11275,362
4665,4665,11348,53976,11275,362
4666,4666,13128,53976,11275,362
4667,4667,8576,53976,11275,362
4668,4668,5432,53976,11275,362
4669,4669,7204,53976,11275,362
4670,4670,6092,53976,11275,362
4671,4671,7348,53976,11275,362
4672,4672,7648,53976,11275,362
4673,4673,4092,53976,11275,362
4674,4674,7352,53976,11275,362
4675,4675,3948,53976,11275,362
4676,4676,6952,53976,11275,362
4677,4677,4244,53976,11275,362
4678,4678,4092,53976,11275,362
4679,4679,6164,53976,11275,362
4680,4680,6756,53976,11275,362
4681,4681,7352,53976,11275,362
4682,4682,5576,53976,11275,362
4683,4683,9124,53976,11275,362
4684,4684,16228,53976,11275,362
4685,4685,11648,53976,11275,362
4686,4686,6912,53976,11275,362
4687,4687,6908,53976,11275,362
4688,4688,5728,53976,11275,362
4689,4689,10312,53976,11275,362
4690,4690,10900,53976,11275,362
4691,4691,8688,53976,11275,362
4692,4692,8980,53976,11275,362
4693,4693,9716,53976,11275,362
4694,4694,6168,53976,11275,362
4695,4695,8684,53976,11275,362
4696,4696,3796,53976,11275,362
4697,4697,7364,53976,11275,362
4698,4698,5728,53976,11275,362
4699,4699,7648,53976,11275,362
4700,4700,7872,53976,11275,362
4701,4701,3952,53976,11275,362
4702,4702,7796,53976,11275,362
4703,4703,8688,53976,11275,362
4704,4704,7348,53976,11275,362
4705,4705,6168,53976,11275,362
4706,4706,6912,53976,11275,362
4707,4707,15792,53976,11275,362
4708,4708,15932,53976,11275,362
4709,4709,8888,53976,11275,362
4710,4710,9420,53976,11275,362
4711,4711,15524,53976,11275,362
4712,4712,7056,53976,11275,362
4713,4713,18160,53976,11275,362
4714,4714,6320,53976,11275,362
4715,4715,15044,53976,11275,362
4716,4716,7800,53976,11275,362
4717,4717,13720,53976,11275,362
4718,4718,7800,53976,11282,362
4719,4719,11348,53976,11282,362
4720,4720,12380,53976,11282,362
4721,4721,11352,53976,11282,362
4722,4722,6024,53976,11282,362
4723,4723,6912,53976,11282,362
4724,4724,10308,53976,11282,362
4725,4725,14452,53976,11282,362
4726,4726,7584,53976,11282,362
4727,4727,9916,53976,11282,362
4728,4728,5164,53976,11282,362
4729,4729,6908,53976,11282,362
4730,4730,6784,53976,11284,362
4731,4731,11200,53976,11284,362
4732,4732,11196,53976,11284,362
4733,4733,6164,53976,11284,362
4734,4734,8984,53976,11284,362
4735,4735,14804,53976,11284,362
4736,4736,10164,53976,11284,362
4737,4737,12084,53976,11284,362
4738,4738,15544,53976,11284,362
4739,4739,13420,53976,11284,362
4740,4740,8236,53976,11284,362
4741,4741,10760,53976,11284,362
4742,4742,12828,53976,11284,362
4743,4743,8684,53976,11284,362
4744,4744,13568,53976,11284,362
4745,4745,11792,53976,11284,362
4746,4746,14900,53976,11284,362
4747,4747,11056,53976,11284,362
4748,4748,5728,53976,11284,362
4749,4749,7056,53976,11284,362
4750,4750,10464,53976,11284,362
4751,4751,25996,53976,11284,362
4752,4752,11196,53976,11284,362
4753,4753,9452,53976,11284,362
4754,4754,5428,53976,11284,362
4755,4755,3064,53976,11284,362
4756,4756,6912,53976,11284,362
4757,4757,4604,53976,11284,362
4758,4758,5136,53976,11284,362
4759,4759,7052,53976,11284,362
4760,4760,5728,53976,11284,362
4761,4761,5432,53976,11284,362
4762,4762,13124,53976,11284,362
4763,4763,12828,53976,11284,362
4764,4764,6976,53976,11284,362
4765,4765,8832,53976,11284,362
4766,4766,10900,53976,11284,362
4767,4767,10964,53976,11284,362
4768,4768,7796,53976,11284,362
4769,4769,7052,53976,11284,362
4770,4770,9932,53976,11284,362
4771,4771,8388,53976,11284,362
4772,4772,14156,53976,11284,362
4773,4773,7056,53976,11284,362
4774,4774,13568,53976,11284,362
4775,4775,6616,53976,11284,362
4776,4776,6832,53976,11284,362
4777,4777,4324,53976,11284,362
4778,4778,5280,53976,11284,362
4779,4779,6616,53976,11284,362
4780,4780,5872,53976,11284,362
4781,4781,8460,53976,11284,362
4782,4782,10312,53976,11284,362
4783,4783,13424,53976,11284,362
4784,4784,5136,53976,11284,362
4785,4785,7648,53976,11284,362
4786,4786,8392,53976,11284,362
4787,4787,8980,53976,11284,362
4788,4788,8240,53976,11284,362
4789,4789,6168,53976,11284,362
4790,4790,7648,53976,11284,362
4791,4791,14456,53976,11284,362
4792,4792,8392,53976,11284,362
4793,4793,7940,53976,11284,362
4794,4794,4752,53976,11284,362
4795,4795,17864,53976,11284,362
4796,4796,8096,53976,11284,362
4797,4797,8092,53976,11284,362
4798,4798,6096,53976,11284,362
4799,4799,15200,53976,11284,362
4800,4800,12756,53976,11284,362
4801,4801,10312,53976,11284,362
4802,4802,8684,53976,11284,362
4803,4803,7648,53976,11284,362
4804,4804,11940,53976,11284,362
4805,4805,9720,53976,11284,362
4806,4806,32364,53976,11284,362
4807,4807,12088,53976,11284,362
4808,4808,9420,53976,11284,362
4809,4809,5136,53976,11284,362
4810,4810,5276,53976,11284,362
4811,4811,9608,53976,11284,362
4812,4812,5868,53976,11284,362
4813,4813,7056,53976,11284,362
4814,4814,9868,53976,11284,362
4815,4815,7424,53976,11284,362
4816,4816,10164,53976,11297,362
4817,4817,6912,53976,11297,362
4818,4818,9124,53976,11297,362
4819,4819,4392,53976,11297,362
4820,4820,8876,53976,11297,362
4821,4821,7056,53976,11303,362
4822,4822,8536,53976,11303,362
4823,4823,12532,53976,11303,362
4824,4824,12892,53976,11303,362
4825,4825,10168,53976,11303,362
4826,4826,9896,53976,11303,362
4827,4827,6460,53976,11303,362
4828,4828,4688,53976,11303,362
4829,4829,5872,53976,11303,362
4830,4830,6164,53976,11303,362
4831,4831,12384,53976,11303,362
4832,4832,22068,53976,11303,362
4833,4833,17776,53976,11303,362
4834,4834,7940,53976,11303,362
4835,4835,4984,53976,11303,362
4836,4836,4388,53976,11303,362
4837,4837,8388,53976,11304,362
4838,4838,8832,53976,11304,362
4839,4839,8096,53976,11304,362
4840,4840,10312,53976,11304,362
4841,4841,8684,53976,11304,362
4842,4842,9424,53976,11304,362
4843,4843,5136,53976,11304,362
4844,4844,6760,53976,11304,362
4845,4845,12280,53976,11304,362
4846,4846,12088,53976,11304,362
4847,4847,8984,53976,11304,362
4848,4848,28816,53976,11304,362
4849,4849,8984,53976,11304,362
4850,4850,4544,53976,11307,362
4851,4851,5136,53976,11307,362
4852,4852,11652,53976,11307,362
4853,4853,10900,53976,11307,362
4854,4854,14604,53976,11307,362
4855,4855,13268,53976,11307,362
4856,4856,8388,53976,11307,362
4857,4857,7796,53976,11307,362
4858,4858,8980,53976,11307,362
4859,4859,13644,53976,11307,362
4860,4860,6464,53976,11308,362
4861,4861,12832,53976,11308,362
4862,4862,21412,53976,11308,362
4863,4863,25704,53976,11308,362
4864,4864,23484,53976,11308,362
4865,4865,6760,53976,11308,362
4866,4866,4688,53976,11308,362
4867,4867,5432,53976,11308,362
4868,4868,11352,53976,11308,362
4869,4869,6024,53976,11308,362
4870,4870,11056,53976,11308,362
4871,4871,6460,53976,11308,362
4872,4872,20376,53976,11308,362
4873,4873,35328,53976,11308,362
4874,4874,26588,53976,11308,362
4875,4875,6168,53976,11308,362
4876,4876,7504,53976,11308,362
4877,4877,16820,53976,11308,362
4878,4878,13716,53976,11308,362
4879,4879,13272,53976,11308,362
4880,4880,8688,53976,11308,362
4881,4881,8984,53976,11308,362
4882,4882,8240,53976,11308,362
4883,4883,8532,53976,11308,362
4884,4884,14456,53976,11308,362
4885,4885,7568,53976,11308,362
4886,4886,7500,53976,11308,362
4887,4887,6168,53976,11308,362
4888,4888,6908,53976,11308,362
4889,4889,10164,53976,11308,362
4890,4890,5276,53976,11308,362
4891,4891,11348,53976,11308,362
4892,4892,12532,53976,11308,362
4893,4893,15044,53976,11308,362
4894,4894,7944,53976,11308,362
4895,4895,7208,53976,11308,362
4896,4896,28244,53976,11308,362
4897,4897,8596,53976,11308,362
4898,4898,10088,53976,11308,362
4899,4899,9340,53976,11308,362
4900,4900,5576,53976,11308,362
4901,4901,8536,53976,11308,362
4902,4902,6912,53976,11308,362
4903,4903,6616,53976,11308,362
4904,4904,5868,53976,11308,362
4905,4905,10760,53976,11308,362
4906,4906,11684,53976,11308,362
4907,4907,13940,53976,11308,362
4908,4908,9420,53976,11308,362
4909,4909,9604,53976,11308,362
4910,4910,8240,53976,11308,362
4911,4911,13272,53976,11308,362
4912,4912,13564,53976,11308,362
4913,4913,12380,53976,11308,362
4914,4914,5136,53976,11308,362
4915,4915,7504,53976,11308,362
4916,4916,7348,53976,11308,362
4917,4917,3800,53976,11308,362
4918,4918,5728,53976,11308,362
4919,4919,25908,53976,11308,362
4920,4920,13860,53976,11308,362
4921,4921,10164,53976,11308,362
4922,4922,6168,53976,11308,362
4923,4923,8536,53976,11310,362
4924,4924,6760,53976,11310,362
4925,4925,6616,53976,11310,362
4926,4926,3500,53976,11310,362
4927,4927,4100,53976,11310,362
4928,4928,8612,53976,11310,362
4929,4929,15640,53976,11310,362
4930,4930,11348,53976,11310,362
4931,4931,13052,53976,11310,362
4932,4932,8536,53976,11310,362
4933,4933,12240,53976,11310,362
4934,4934,9868,53976,11310,362
4935,4935,8096,53976,11310,362
4936,4936,14308,53976,11310,362
4937,4937,8096,53976,11310,362
4938,4938,3208,53976,11310,362
4939,4939,4840,53976,11310,362
4940,4940,4980,53976,11310,362
4941,4941,7940,53976,11310,362
4942,4942,5872,53976,11310,362
4943,4943,22744,53976,11310,362
4944,4944,10608,53976,11310,362
4945,4945,11348,53976,11311,362
4946,4946,10756,53976,11311,362
4947,4947,10168,53976,11311,362
4948,4948,8388,53976,11311,362
4949,4949,7800,53976,11311,362
4950,4950,11820,53976,11311,362
4951,4951,11200,53976,11311,362
4952,4952,7644,53976,11311,362
4953,4953,4096,53976,11311,362
4954,4954,10012,53976,11311,362
4955,4955,7940,53976,11311,362
4956,4956,9128,53976,11311,362
4957,4957,4544,53976,11311,362
4958,4958,6320,53976,11311,362
4959,4959,6464,53976,11311,362
4960,4960,9192,53976,11311,362
4961,4961,4244,53976,11311,362
4962,4962,5280,53976,11311,362
4963,4963,7204,53976,11311,362
4964,4964,15844,53976,11311,362
4965,4965,11940,53976,11311,362
4966,4966,9128,53976,11311,362
